"subject","activity","tbodyaccxmean.mean","tbodyaccymean.mean","tbodyacczmean.mean","tbodyaccxstd.mean","tbodyaccystd.mean","tbodyacczstd.mean","tgravityaccxmean.mean","tgravityaccymean.mean","tgravityacczmean.mean","tgravityaccxstd.mean","tgravityaccystd.mean","tgravityacczstd.mean","tbodyaccjerkxmean.mean","tbodyaccjerkymean.mean","tbodyaccjerkzmean.mean","tbodyaccjerkxstd.mean","tbodyaccjerkystd.mean","tbodyaccjerkzstd.mean","tbodygyroxmean.mean","tbodygyroymean.mean","tbodygyrozmean.mean","tbodygyroxstd.mean","tbodygyroystd.mean","tbodygyrozstd.mean","tbodygyrojerkxmean.mean","tbodygyrojerkymean.mean","tbodygyrojerkzmean.mean","tbodygyrojerkxstd.mean","tbodygyrojerkystd.mean","tbodygyrojerkzstd.mean","tbodyaccmagmean.mean","tbodyaccmagstd.mean","tgravityaccmagmean.mean","tgravityaccmagstd.mean","tbodyaccjerkmagmean.mean","tbodyaccjerkmagstd.mean","tbodygyromagmean.mean","tbodygyromagstd.mean","tbodygyrojerkmagmean.mean","tbodygyrojerkmagstd.mean","fbodyaccxmean.mean","fbodyaccymean.mean","fbodyacczmean.mean","fbodyaccxstd.mean","fbodyaccystd.mean","fbodyacczstd.mean","fbodyaccjerkxmean.mean","fbodyaccjerkymean.mean","fbodyaccjerkzmean.mean","fbodyaccjerkxstd.mean","fbodyaccjerkystd.mean","fbodyaccjerkzstd.mean","fbodygyroxmean.mean","fbodygyroymean.mean","fbodygyrozmean.mean","fbodygyroxstd.mean","fbodygyroystd.mean","fbodygyrozstd.mean","fbodyaccmagmean.mean","fbodyaccmagstd.mean","fbodyaccjerkmagmean.mean","fbodyaccjerkmagstd.mean","fbodygyromagmean.mean","fbodygyromagstd.mean","fbodygyrojerkmagmean.mean","fbodygyrojerkmagstd.mean","tbodyaccxmean.sd","tbodyaccymean.sd","tbodyacczmean.sd","tbodyaccxstd.sd","tbodyaccystd.sd","tbodyacczstd.sd","tgravityaccxmean.sd","tgravityaccymean.sd","tgravityacczmean.sd","tgravityaccxstd.sd","tgravityaccystd.sd","tgravityacczstd.sd","tbodyaccjerkxmean.sd","tbodyaccjerkymean.sd","tbodyaccjerkzmean.sd","tbodyaccjerkxstd.sd","tbodyaccjerkystd.sd","tbodyaccjerkzstd.sd","tbodygyroxmean.sd","tbodygyroymean.sd","tbodygyrozmean.sd","tbodygyroxstd.sd","tbodygyroystd.sd","tbodygyrozstd.sd","tbodygyrojerkxmean.sd","tbodygyrojerkymean.sd","tbodygyrojerkzmean.sd","tbodygyrojerkxstd.sd","tbodygyrojerkystd.sd","tbodygyrojerkzstd.sd","tbodyaccmagmean.sd","tbodyaccmagstd.sd","tgravityaccmagmean.sd","tgravityaccmagstd.sd","tbodyaccjerkmagmean.sd","tbodyaccjerkmagstd.sd","tbodygyromagmean.sd","tbodygyromagstd.sd","tbodygyrojerkmagmean.sd","tbodygyrojerkmagstd.sd","fbodyaccxmean.sd","fbodyaccymean.sd","fbodyacczmean.sd","fbodyaccxstd.sd","fbodyaccystd.sd","fbodyacczstd.sd","fbodyaccjerkxmean.sd","fbodyaccjerkymean.sd","fbodyaccjerkzmean.sd","fbodyaccjerkxstd.sd","fbodyaccjerkystd.sd","fbodyaccjerkzstd.sd","fbodygyroxmean.sd","fbodygyroymean.sd","fbodygyrozmean.sd","fbodygyroxstd.sd","fbodygyroystd.sd","fbodygyrozstd.sd","fbodyaccmagmean.sd","fbodyaccmagstd.sd","fbodyaccjerkmagmean.sd","fbodyaccjerkmagstd.sd","fbodygyromagmean.sd","fbodygyromagstd.sd","fbodygyrojerkmagmean.sd","fbodygyrojerkmagstd.sd"
15,"standing",0.278915803962264,-0.0183516360396226,-0.105910832679245,-0.988949247358491,-0.931900148301887,-0.951670257924528,0.965528899622642,-0.164713175490566,0.0645975994528302,-0.988432084716981,-0.965687978301887,-0.958810153207547,0.0752280703207547,0.00617255520183019,-0.00658737093471698,-0.985459068490566,-0.967720399622641,-0.985301940754717,-0.0262433562254717,-0.0659637517169811,0.0761946738773585,-0.947790802075472,-0.971332584339623,-0.968167046415094,-0.101358786226415,-0.0438507492018868,-0.052278397190566,-0.971514312075472,-0.988107413962264,-0.981293117924528,-0.961207616226415,-0.948600432641509,-0.961207616226415,-0.948600432641509,-0.981495125660377,-0.979994800566038,-0.946961381132076,-0.931286778679245,-0.984407077924528,-0.98143282754717,-0.986724998867925,-0.943348788679245,-0.965473514528302,-0.990060962641509,-0.930286443396226,-0.947905911320755,-0.985353492641509,-0.967884709433962,-0.982632302830189,-0.986934133584906,-0.969934103584906,-0.986654459433962,-0.950380286226415,-0.975133868867925,-0.96826485509434,-0.948275234150943,-0.969442882075472,-0.971282183584906,-0.960337344339623,-0.950204045849057,-0.979078785660377,-0.980184086603774,-0.956733900188679,-0.928838303773585,-0.983188091886792,-0.980329709433962,0.0121224330104311,0.0169490982693167,0.0290473637050153,0.0151195602543064,0.0798823491359738,0.0740418526654115,0.00763881305432631,0.0439883054622121,0.0452070112721227,0.0243734287145799,0.0592835747112767,0.0841527773301537,0.00692897727852252,0.0402898759066498,0.0481236442061,0.0166598665448575,0.0211425217136038,0.0134572853194688,0.0331252602386372,0.0575883034342859,0.0500015885061063,0.0713035965831966,0.045696106599074,0.0290651928690638,0.0192245317272644,0.020863362337013,0.0164357502033242,0.0288460382706858,0.0181331944859655,0.0221806362739997,0.0489402335585784,0.0749768009859537,0.0489402335585784,0.0749768009859537,0.0150853940144014,0.0226241257290267,0.0624579971895684,0.0937093753793658,0.0175423942645963,0.0265036035458211,0.0170048591757682,0.0551348036650148,0.0496044878259086,0.0144445161721538,0.0860306712084336,0.0803040682059377,0.0172234350897921,0.0210827150040191,0.0162533107998463,0.0144943389946536,0.0199001402561469,0.0105056180059439,0.0536896711882501,0.0406402525281117,0.0286163098911465,0.0743541589416716,0.0483649520001434,0.0270605895849913,0.0493927496738967,0.0748458306227806,0.0217444569310916,0.0239506325312217,0.0513322774319376,0.100563294973996,0.0222129307007414,0.0297258348519534
15,"upstairswalking",0.270187595833333,-0.0287523860708333,-0.116952464895833,-0.0260971840270833,-0.00406536043541667,-0.379717488104167,0.918544812291667,-0.3149610125,0.0811803405,-0.952562395625,-0.927648821458333,-0.92161847875,0.07297243298125,-0.00417361847916667,-0.00525879898958333,-0.186944664541667,-0.311861356875,-0.748809454166667,0.0903340029875,-0.154721289270833,0.0911681484547917,-0.415251317916667,-0.3302332351,-0.477365945208333,-0.144485986527083,-0.0365419164020833,-0.0767242496041667,-0.525533949791667,-0.763053512083333,-0.657907649166667,-0.000971394711666667,-0.136552217494583,-0.000971394711666667,-0.136552217494583,-0.316050382083333,-0.313363553125,-0.201217274,-0.288429008639583,-0.663637117708333,-0.748954848541667,-0.0746328434375,-0.1019354328,-0.5395910825,-0.00838243761666667,-0.0191328333041667,-0.349600353270833,-0.2370530733125,-0.338102216666667,-0.714554172708333,-0.207231605488542,-0.330391429583333,-0.783004506458333,-0.361096856875,-0.517025245833333,-0.485701745833333,-0.4372253275,-0.243612269004167,-0.523744300833333,-0.165242147958333,-0.255659340833333,-0.261956679958333,-0.391313399375,-0.45369356625,-0.308585869854167,-0.731422357916667,-0.793104483333333,0.0872047461592231,0.0335982659280405,0.0439870757837358,0.0627174721876826,0.0680584240376894,0.176274779184652,0.0147696607476517,0.0234825039553342,0.0236310956021493,0.0283545642339612,0.0545932773784358,0.0624941376082936,0.283694342513229,0.214522684253791,0.177606970420164,0.0968214494845772,0.0769005987743174,0.0468702940193164,0.318394433488207,0.258377155701272,0.0791632521011395,0.119316581585053,0.236472093702653,0.124052042422938,0.160380495754651,0.188243035770468,0.125373663513729,0.0584318872228176,0.0583237186096648,0.0369954125686623,0.0570030335525413,0.0652677395812411,0.0570030335525413,0.0652677395812411,0.0724185959281854,0.093006068574363,0.126878820209214,0.166307268074513,0.0409730981808772,0.045322299772635,0.0887185292416704,0.0494156087306753,0.0988971759276174,0.0634209434970096,0.0896935646858277,0.200541908985233,0.0982346118870671,0.0767394886582968,0.0516111924890739,0.0962946987524551,0.0800573891942744,0.0445189528291144,0.103554534023953,0.149728100447429,0.0796837972138873,0.129048824621936,0.280004904932475,0.129603718510143,0.0750990263773785,0.0597336485033284,0.10621713237908,0.09193735125812,0.115733998418265,0.176821677084856,0.0500524937717934,0.0389639334529837
15,"walking",0.273899207962963,-0.0170809740090741,-0.107621819518519,-0.327961801111111,0.138912923691296,-0.518932634814815,0.951524391481481,-0.233918282592593,0.0757356734814815,-0.978397287962963,-0.971056501481481,-0.95805876537037,0.0897770721666667,0.00890588563518519,0.000658706162574074,-0.373217585,-0.0319265467387037,-0.686268420555556,-0.0554883847662963,-0.06124278833,0.0842484921022222,-0.329624620185185,-0.420865007777778,-0.48653265537037,-0.0776692754648148,-0.0552536572125926,-0.0510976492333333,-0.283767987222222,-0.702402935925926,-0.591668608148148,-0.186514650759259,-0.323878324074074,-0.186514650759259,-0.323878324074074,-0.320129322962963,-0.310071425166667,-0.243711124444444,-0.425798469148148,-0.543979500555556,-0.63778595537037,-0.31744092037037,0.111321097159074,-0.554942138148148,-0.332520626851852,0.0805646237194445,-0.537026414814815,-0.39082198537037,-0.0669378062222222,-0.648905254074074,-0.411500068148148,-0.0606839140548148,-0.723051140740741,-0.253399360296296,-0.535422096111111,-0.461464065555556,-0.357633378703704,-0.365361208555556,-0.543997593703704,-0.275156242062037,-0.458344792407407,-0.289753952407407,-0.342411927851852,-0.489166383703704,-0.481750218518519,-0.645075178148148,-0.654010147222222,0.0582757117614183,0.02456237106191,0.0256817424914621,0.0897980100889306,0.126422435570247,0.0943655576769492,0.00674733049299189,0.0113665460051006,0.0204880981893873,0.0111694409862906,0.0159991089327635,0.0235944805235494,0.227435823936656,0.297408726657934,0.133768027483579,0.118118224740894,0.135645057420211,0.0531220401043608,0.121459573855945,0.0904066530440313,0.0438615047693485,0.0634383694885315,0.192472558934057,0.143037267412341,0.199151588789364,0.139845120759116,0.157980996638636,0.069649281596837,0.0872959023841002,0.050751770255382,0.0703066500347418,0.115830735035687,0.0703066500347418,0.115830735035687,0.0876304449310746,0.112358515427799,0.0999291978896133,0.107030196556336,0.0580366323691933,0.0523523711850839,0.108176681689497,0.14982392766918,0.0788339750176646,0.0851414378634548,0.112946435745762,0.0980766087687609,0.109975038285117,0.13904360146574,0.0575429698188865,0.120920192442202,0.134041268541478,0.051688081692822,0.105293070872361,0.122388392440339,0.101452286445449,0.0606820445058677,0.227156057075489,0.148030025666782,0.118648617909442,0.0995610262646165,0.113387960068611,0.121174155738381,0.0948508743211258,0.101355956235821,0.0546629103527755,0.0511319762542552
16,"downstairswalking",0.295586802191489,-0.0183898583787234,-0.119873705148936,0.207251997929787,-0.146993837655319,0.0114353944787234,0.917818427021277,-0.0584832676382979,-0.225382496382979,-0.957785118085106,-0.955487793617021,-0.910588943191489,0.0907857064255319,-0.0148114530276596,-0.029312256293617,-0.101186926595745,-0.261684752425532,-0.303381582831915,-0.0225373369978723,-0.068264792706383,0.0835380057,-0.45418847106383,-0.528329304680851,-0.444636334893617,-0.103904044543617,-0.0567686629753191,-0.0612136932929787,-0.623676024255319,-0.583421784680851,-0.540633469361702,0.191079793587447,0.119183740638298,0.191079793587447,0.119183740638298,-0.165908810808511,-0.0783498875595745,-0.309820427234043,-0.422315316808511,-0.590896636382979,-0.595822214468085,0.0368263528276596,-0.134598352726809,-0.04769426376,0.266115492098298,-0.208680587882979,-0.0379716239787234,-0.155444882765957,-0.289957855489362,-0.241974080021277,-0.125682818093191,-0.281507406948936,-0.36402669587234,-0.420844008625532,-0.479512983617021,-0.375000625531915,-0.470373498510638,-0.565214032765957,-0.521100818723404,0.114032088546809,-0.0534137179170213,-0.0745659082223404,-0.0919623368021277,-0.488253939574468,-0.479939845914894,-0.58966315,-0.633479804680851,0.102567577028942,0.0178467647205496,0.0420204919534507,0.148354755640141,0.100185443401682,0.131015153205068,0.0140382472114905,0.146755685277058,0.0352196027781388,0.0186205562768486,0.0272253753400515,0.0605601575626465,0.380009057158906,0.212225006700577,0.347013604106284,0.119321929242836,0.0963617608872034,0.0997488242437674,0.303382669666578,0.137840882384384,0.194454122252399,0.154444215973632,0.0528269858510917,0.0903741330016418,0.192868871582331,0.130295593154661,0.156130462467618,0.0530241236319136,0.0655159460572239,0.0628387890577654,0.11740317165746,0.117786321784982,0.11740317165746,0.117786321784982,0.0840520716859291,0.111693635605222,0.0847463412658068,0.139632021368764,0.0501223501616878,0.0749036451961762,0.0902452227828524,0.0986193635928646,0.129116709245221,0.180996477106395,0.103925301470701,0.137460114236636,0.106168387740515,0.0954715854054445,0.11802237783785,0.136913313577954,0.099025219823369,0.0940114738699078,0.147063636567402,0.0694797923908031,0.0936212925185297,0.159909345250286,0.0457922707184966,0.0863319594225931,0.115680553185174,0.112965774034055,0.120054576227429,0.124290709707021,0.0922535317088485,0.156038028005742,0.0707886365832126,0.0825727068150623
16,"lying",0.274227162571429,-0.0166103510562857,-0.107310493242857,-0.973691429428571,-0.943061150285714,-0.965490276285714,-0.206783742242857,-0.0199270225714286,0.893884468571429,-0.963761977857143,-0.966087103857143,-0.967886002,0.0783960268571429,0.0132805054325714,-0.00154105089764286,-0.988416723857143,-0.984867286857143,-0.987644127,-0.0161545406857143,-0.113675060885714,0.0966210349428571,-0.977010769857143,-0.970747514,-0.984781484857143,-0.1022095722,-0.0347735325871429,-0.0576790435142857,-0.985835459428571,-0.989046576,-0.994465157714286,-0.961834634857143,-0.957895927714286,-0.961834634857143,-0.957895927714286,-0.988349656571429,-0.987891003571429,-0.951777099571429,-0.959020036285714,-0.990839526285714,-0.988212425428571,-0.980213187428571,-0.963635575142857,-0.974580069142857,-0.971409075142857,-0.937083636714286,-0.962524372714286,-0.988580046285714,-0.984752927142857,-0.985544945285714,-0.989287359142857,-0.986215013,-0.988348904571429,-0.975892407428571,-0.976092920571429,-0.985957788,-0.977509583571429,-0.968135251857143,-0.985730995857143,-0.968020521285714,-0.958111895857143,-0.987514525142857,-0.98724716,-0.970249638857143,-0.958975084,-0.988695277714286,-0.988058401142857,0.0316165557492499,0.0096962203017286,0.0125211769088407,0.0320595858561267,0.0676459451643533,0.059391131231109,0.128049775367072,0.44399728616445,0.0182200419065103,0.0683368493945243,0.0605409513376965,0.0760636797936321,0.0220151430612201,0.0371249819918315,0.041515927850768,0.0064307734362657,0.0137789398572672,0.00877396490881665,0.0573726687235804,0.113353053739782,0.0650792934404837,0.0192259958114607,0.0251054779183252,0.020003007640236,0.0149095506313785,0.0176584370895861,0.0139821886277264,0.0094688828859188,0.00836853694837705,0.00577577132412235,0.0393509341293217,0.0736634854818791,0.0393509341293217,0.0736634854818791,0.00811382328907928,0.0135325575436175,0.0769800406739581,0.0473169456299891,0.00713984496455704,0.00995833679127391,0.0264526721292947,0.0522133383897406,0.0425578054347057,0.0342841838023851,0.0707439495024918,0.063134353185579,0.00712184112734255,0.0130710914825049,0.0102019205521608,0.00505021906821406,0.013828190872315,0.0074461251075307,0.0216911675708282,0.0211001879747155,0.0183634357130926,0.0184943114149657,0.0274186798367079,0.0188127060334971,0.0630412489043233,0.0675445091942682,0.0122510601115372,0.0153615576937861,0.0316661117926587,0.0485253086221926,0.00920982438961836,0.0103504086170182
16,"sitting",0.280768574492754,-0.0102497939956522,-0.0891404038405797,-0.986825605362319,-0.951607872463768,-0.939672247101449,0.942457377971014,-0.086588253942029,0.0892682200463768,-0.980158243333333,-0.968023206956522,-0.945813561478261,0.0734346720289855,0.00985642890855072,-0.0115030575052174,-0.990861134782609,-0.981800970724638,-0.983487212898551,-0.0412014042275362,-0.0574525433043478,0.0795736310463768,-0.981037373333333,-0.958336595507246,-0.960287831304348,-0.0957204520289855,-0.0450369280637681,-0.0588371273536232,-0.98958327942029,-0.990621793333333,-0.988364321449275,-0.961879680724638,-0.941051236086957,-0.961879680724638,-0.941051236086957,-0.987472699130435,-0.983615334057971,-0.946417382463768,-0.937942404637681,-0.992444606231884,-0.988261252608696,-0.987043828985507,-0.961456685507246,-0.959552230434783,-0.986892418405797,-0.949829260434783,-0.934652146521739,-0.990964251304348,-0.981752167391304,-0.981178036811594,-0.991567867681159,-0.983230774492754,-0.984362469130435,-0.978632856956522,-0.96679600173913,-0.960058264057971,-0.982057861449275,-0.954343752463768,-0.964270052318841,-0.958335480724638,-0.942588250115942,-0.983968635942029,-0.982190554782609,-0.954060994347826,-0.938863215072464,-0.989363136376812,-0.987506348985507,0.037065732837318,0.0254196112059142,0.0631527532660168,0.0404374341548965,0.103400594361993,0.146720716520108,0.0309463825716069,0.0714556567375143,0.191630715417271,0.0838294701481335,0.0835692363191717,0.149270691916283,0.0252692134707407,0.0543735477219502,0.0667859199966705,0.0126754367146193,0.0235190846330108,0.0215125316556991,0.0547555595572911,0.137594382334808,0.0745887979092169,0.0410616614310053,0.0914305054769012,0.101708241709523,0.0176356109487067,0.0495974534347007,0.0648732811251922,0.0187818112332076,0.0174386915016618,0.0221473319195665,0.0909436374683242,0.15423054953474,0.0909436374683242,0.15423054953474,0.0154049171750257,0.0294227982955472,0.100116114688408,0.134818025426534,0.0131911775537736,0.0260217971726947,0.0340479652219254,0.0749863215395827,0.0868724753711009,0.042814285417638,0.109793344826642,0.162281567181741,0.0126365225975845,0.0235389106140861,0.0236334950903529,0.0115901845411039,0.021853039112687,0.0195006262591143,0.0387570538550805,0.0704118508716559,0.0997904639753476,0.0412174098949912,0.101819613714884,0.0932193968791516,0.101090458804207,0.153586672076891,0.0253314164457417,0.0341364847637564,0.100423496202279,0.133230804261224,0.0222140858685055,0.0287390045749148
16,"standing",0.283497402948718,-0.0165999672935897,-0.103657729076923,-0.989076811794872,-0.960298267692308,-0.953468961666667,0.941587749358974,-0.0578867045,-0.166737468166667,-0.985359689871795,-0.980552435769231,-0.959562830769231,0.0736438905641026,0.0120767950358846,-0.00476310557910256,-0.991026497435897,-0.98262195474359,-0.988073825641026,-0.0299337294166667,-0.068667733,0.0867342708846154,-0.973400107564103,-0.980110277307692,-0.982357006410256,-0.100107332602564,-0.0424982241410256,-0.0544335294410256,-0.987102322692308,-0.992589441153846,-0.992698522948718,-0.969948825128205,-0.95729449448718,-0.969948825128205,-0.95729449448718,-0.989205231794872,-0.986761550641026,-0.972528178205128,-0.964105768461539,-0.992848576025641,-0.990809427435897,-0.989427670897436,-0.96931401525641,-0.969999504230769,-0.989100620641026,-0.958174310128205,-0.948540267051282,-0.991038638974359,-0.982425403974359,-0.986091891538462,-0.991847149615385,-0.984236462179487,-0.98865796025641,-0.973157351666667,-0.983594244615385,-0.98363927,-0.973926885,-0.978402418717949,-0.983527402051282,-0.971082558076923,-0.957173571923077,-0.986502687948718,-0.985912716923077,-0.975448632179487,-0.963574736025641,-0.99117243,-0.990672800769231,0.0427352157230143,0.0164763693469506,0.0396787966489237,0.0258005161100128,0.0609025696629507,0.0762283778277329,0.024368588047248,0.1351200932494,0.0642073181385375,0.0521981116650219,0.0406635013976597,0.0842165668822095,0.0123799911875866,0.0216279531502212,0.0356116112479166,0.0104342166764243,0.0181324434838626,0.00744186815453813,0.0127582573077488,0.038020332605263,0.0218099025903897,0.0383399358771713,0.0198098192012338,0.0205458902983477,0.0187305144337649,0.0114210957401864,0.0104223409189454,0.0143058295556236,0.00679395449971039,0.00820816856166507,0.0564751846354735,0.0847628234189608,0.0564751846354735,0.0847628234189608,0.00982019862576515,0.016366977848415,0.032102158879242,0.0491184286308003,0.00689247454987455,0.0121764583316043,0.0182356143465451,0.0376994673040444,0.0400456998611886,0.0283972275872227,0.0669876301271221,0.0861415305677572,0.0100834204944002,0.0178548388335259,0.00830138378625962,0.00993543428265334,0.0173150296147679,0.00681069357818248,0.0340989650460714,0.0159720964118686,0.0184880324559275,0.0390003273307864,0.0219474078714452,0.0194742654835278,0.0439795104409719,0.087850699530123,0.015279146276248,0.01790817752063,0.031374168248908,0.05117776499952,0.011196792637458,0.0126969539203791
16,"upstairswalking",0.255986102627451,-0.0143654945011765,-0.124074517745098,-0.397083831568627,-0.163732745078431,-0.129283825721569,0.826874282745098,-0.0805926025490196,-0.379059698039216,-0.948413552745098,-0.933657461176471,-0.907649558823529,0.0762526677,0.0173729333352941,0.0380533591627451,-0.521089140196078,-0.425625937254902,-0.593411129607843,0.0718408878078431,-0.0486136789705882,-0.00779288021764706,-0.508087166666667,-0.58638289372549,-0.365025170078431,-0.140908293613922,-0.0296211298558824,-0.035416300054902,-0.707264168627451,-0.77471906627451,-0.717101021960784,-0.233990331568627,-0.334795080196078,-0.233990331568627,-0.334795080196078,-0.48321905,-0.493067129607843,-0.308260568039216,-0.518189646470588,-0.737705162156863,-0.797293228431373,-0.474984014705882,-0.268063812745098,-0.335853041176471,-0.369636140980392,-0.166324239117647,-0.094561233145098,-0.546088862941176,-0.468605205294118,-0.565220840588235,-0.538073090196078,-0.417127012352941,-0.620123586470588,-0.53239971627451,-0.642018064117647,-0.492427493529412,-0.509896031372549,-0.559600598431373,-0.387309489901961,-0.370649738235294,-0.418924256078431,-0.475597717843137,-0.51993124,-0.630546675490196,-0.532486721568627,-0.787833632352941,-0.825314327058824,0.0674747086852414,0.0319015923235136,0.0547482601941782,0.0480310184281802,0.0631982576583832,0.103606323570365,0.0260558198027221,0.232952059698185,0.0304082644694541,0.0464841478535812,0.0490413670468204,0.0875304359137952,0.157082194129209,0.137842373792193,0.194636822913706,0.0603762832347784,0.0849905313803068,0.0750308048200118,0.291359558445261,0.190235624904317,0.297942830361596,0.133870461551403,0.123386616545409,0.13493949804395,0.114186014511541,0.0889773020058296,0.113066912541532,0.0284448577485007,0.0408504677777613,0.0529456640933614,0.0524983088586007,0.0697883579114576,0.0524983088586007,0.0697883579114576,0.0516164002227895,0.060979214210943,0.0890960299766369,0.13212885896561,0.0356651177358063,0.0384980058461166,0.0654356341679938,0.0879957959185944,0.125428373024846,0.0504523261581723,0.0637379949905403,0.0933980566860315,0.0642995904253229,0.0802312445587171,0.0942583687163325,0.0587519609956821,0.0908951065876605,0.0596442565923799,0.0860207592761355,0.0825302568102495,0.0938618308952807,0.145952566054838,0.146234285387296,0.137598037538735,0.0771022824893033,0.0596386236168191,0.062398633009387,0.0697358028487593,0.0651988532483096,0.151482734955621,0.0377503231736945,0.0398540983532245
16,"walking",0.276023564509804,-0.0204286929452941,-0.108804049803922,-0.404692523921569,-0.314569762352941,-0.159799790235294,0.925981326078431,-0.0668246472745098,-0.217351194313725,-0.982469595490196,-0.973784841960784,-0.961387254313726,0.0770223771764706,0.00968444678235294,0.00360803282352941,-0.396223738431373,-0.425563858627451,-0.44025821745098,-0.0151721912792157,-0.0695955689607843,0.0818650735686274,-0.654171847058823,-0.612593634117647,-0.365489530588235,-0.110917348282353,-0.0433876843176471,-0.0532986670705882,-0.675889722745098,-0.712237752941177,-0.571264779411765,-0.258766694117647,-0.47180926745098,-0.258766694117647,-0.47180926745098,-0.363144483529412,-0.403386563921569,-0.485931932745098,-0.665078404313725,-0.671541834117647,-0.722808438431373,-0.394790433529412,-0.321500667843137,-0.244363048235294,-0.409070488039216,-0.354370678627451,-0.180501317941176,-0.44140618254902,-0.454270822156863,-0.422332394117647,-0.402884115098039,-0.433612657843137,-0.45663628254902,-0.59574648627451,-0.619731930392157,-0.432885310980392,-0.673741136862745,-0.61194087745098,-0.403219791372549,-0.410463241960784,-0.592150985098039,-0.378278490588235,-0.441447754509804,-0.669228540784314,-0.721137001568627,-0.72068229,-0.745726853921569,0.0486170992206161,0.0160121036735262,0.0360457941933333,0.0512837976731282,0.0584757094593491,0.0678792722677371,0.0203297622684747,0.155012445491163,0.0517655480654312,0.00854778420630218,0.0178415902096331,0.0238028472841375,0.191104018447012,0.170403686350063,0.308535302433296,0.0579152576317526,0.085262487932063,0.0655131588208366,0.0649048585006245,0.05518849924021,0.0593356271200684,0.0342367335146163,0.0726878257085287,0.0520520028973274,0.113030638855467,0.0892111551110403,0.127543083359762,0.0362061306530503,0.0393534104327747,0.0532765465537955,0.0532565948863332,0.0370488524841456,0.0532565948863332,0.0370488524841456,0.0573181651047019,0.0593738514673765,0.0392872004265744,0.0348711721212637,0.0314476318435767,0.037263953186239,0.0579555758233489,0.0721212724201466,0.0668079183990027,0.0546206850253508,0.0534723481887814,0.0756511780920729,0.054971212168467,0.0761764371683418,0.0639837636465388,0.0624845156070592,0.0981596987279138,0.0756113007125458,0.0451651435899758,0.054155523859776,0.0636819712897879,0.0355432809342503,0.08642005107986,0.0487424565486116,0.0511202975950235,0.0301034602185269,0.0628754134834913,0.0666629466433342,0.0338912450992283,0.0354328146479482,0.0339272593339547,0.045112735885359
17,"downstairswalking",0.29391828326087,-0.0167359404347826,-0.0892432745173913,0.187719760269565,-0.0607892037384783,-0.231064156615217,0.928817578043478,-0.151077057652174,-0.160962985956522,-0.950026242173913,-0.946576675652174,-0.901097766521739,0.118250858006522,-0.0113826178208696,-0.00939838078195652,-0.103436471413043,-0.304063534173913,-0.536331570652174,0.0677728390673913,-0.123517195928261,0.0162878745776087,-0.370436868891304,-0.459281989565217,-0.468462984347826,-0.1077700285,-0.0381702367441304,-0.0582518846641304,-0.526801825217391,-0.572144734130435,-0.542770646521739,0.148951103536087,0.0914076757326087,0.148951103536087,0.0914076757326087,-0.221631694184783,-0.206576683876087,-0.232641763307609,-0.352687281086957,-0.540325787826087,-0.592319490869565,-0.0226239171245652,-0.130272514565217,-0.3180818605,0.258941676302174,-0.0860527358695652,-0.245413541641304,-0.215092049054348,-0.351268404347826,-0.498668458043478,-0.0718767032673913,-0.298931144913043,-0.573043711086957,-0.316412962967391,-0.451126869347826,-0.403380386086957,-0.393194731747826,-0.469390428043478,-0.540949520217391,0.0580680522108696,-0.0618876767130435,-0.188680399771739,-0.236538515947826,-0.40943875826087,-0.428868687826087,-0.57734888,-0.643399203913044,0.0711177250430782,0.0222451036205331,0.0595833247112008,0.110595096112753,0.166742314046151,0.217708019754447,0.0174855867041489,0.0994540905437156,0.0926675057903525,0.0260266169091134,0.0318193751749037,0.0886841681800652,0.292840665064563,0.200238621241403,0.209611251634992,0.131893931070766,0.131220137739559,0.13387799604882,0.312613131147312,0.165607093345342,0.167047567833767,0.161614855030421,0.123180883774174,0.0768233045654913,0.223715883247261,0.163631830006207,0.136968805035349,0.0830833667251603,0.15932453196695,0.0852445954357531,0.102476834259983,0.117425867551044,0.102476834259983,0.117425867551044,0.109420859328773,0.122318208807208,0.112814235787874,0.128333313432015,0.0830315930359711,0.123525740301503,0.118885262032958,0.144717102373559,0.168082244974068,0.130006176143545,0.175763820258538,0.230602571194748,0.127020977698589,0.120967230918599,0.129624733522811,0.140582211310089,0.138393698330892,0.142262561727753,0.147152176576893,0.140253908487975,0.0909550215333676,0.170377039779519,0.116344303319779,0.0699881632936392,0.112897468773674,0.117355272478529,0.121606423606736,0.13228665204522,0.106981941323205,0.139796086012065,0.119860732625508,0.123255688102335
